Date,Hotel_Name,Location,Room_Type,Occupancy_Rate,Bookings,Cancellations,Average_Daily_Rate,Revenue_per_Room,Season,Day_of_Week,Customer_Segment,Booking_Channel,Promotion_Applied,Lead_Time_Days,No_Show,Food_And_Beverage_Revenue,Total_Revenue,Customer_Rating,Length_of_Stay,CheckIn_Rating,Room_Cleanliness_Rating,Spa_Used,Parking_Used,Loyalty_Member,Referral_Source,Complaints_Received,Early_CheckIn,Early_CheckIn,Late_CheckOut,Special_Requests,Customer_Tier,Event_Attendance,Room_Service_Orders,Avg_Response_Time_Min,MiniBar_Usage,InRoom_Dining,Total_Laundry_Cost,Hotel_Branch,Mobile_CheckIn_Used
5/23/2025,Ocean View,New York,Suite,76.94777193,123,19,128.47,98.85,Spring,Friday,Leisure,Agent,No,61,No,129.19,228.04,3,3,3.4,3.5,No,No,No,Friend,1,Yes,Yes,No,0,Platinum,Yes,2,27.6,No,No,40.85,Downtown,Yes
5/24/2025,Grand Inn,New York,Deluxe,72.95938398,159,16,195.16,142.39,Spring,Saturday,Business,Online,Yes,58,No,86.96,229.35,2.6,4,3.9,1.4,No,Yes,Yes,OTA,1,No,No,No,4,Gold,Yes,4,14.1,No,Yes,21.08,Suburban,No
5/25/2025,Ocean View,Seattle,Suite,74.6696301,163,12,168.46,125.79,Spring,Sunday,Group,Agent,No,64,No,40.15,165.94,4.5,1,4.2,1.3,Yes,No,Yes,OTA,0,No,No,No,4,Silver,No,2,18.8,No,No,1.85,Downtown,No
5/26/2025,Grand Inn,New York,Suite,95.49936062,100,0,151.24,144.43,Spring,Monday,Corporate,Online,Yes,67,No,21.51,165.94,4,3,2.9,1.7,Yes,Yes,Yes,OTA,2,No,No,No,4,Platinum,No,5,13.3,Yes,Yes,18.73,Downtown,Yes
5/27/2025,Sunset Resort,Chicago,Standard,86.07314728,106,1,135.82,116.9,Spring,Tuesday,Group,Phone,Yes,27,No,88.03,204.93,4.8,9,1,2.3,Yes,No,No,Social Media,0,No,No,Yes,4,Gold,Yes,1,6,No,No,35.65,Airport,No
5/28/2025,Mountain Stay,Los Angeles,Suite,72.85953387,161,29,153.45,111.8,Spring,Wednesday,Group,Online,Yes,17,No,24.66,136.46,4.8,5,1.8,4,Yes,Yes,Yes,Friend,2,Yes,Yes,No,2,Gold,No,4,18.6,Yes,No,74.54,Downtown,Yes
5/29/2025,City Lodge,Seattle,Standard,84.11965871,80,14,142.32,119.72,Spring,Thursday,Leisure,Phone,No,25,No,97.29,217.01,2.5,8,1.1,2.6,Yes,No,Yes,Google,0,No,No,No,3,Platinum,Yes,0,25.8,Yes,No,65.2,Beachside,Yes
5/30/2025,Ocean View,Miami,Standard,54.51214145,65,11,152.09,82.91,Spring,Friday,Corporate,Online,Yes,18,No,125.04,207.95,2.8,2,1.2,2.7,Yes,Yes,Yes,Friend,1,No,No,No,1,Platinum,Yes,0,9.5,No,No,89.99,Airport,Yes
5/31/2025,Mountain Stay,Chicago,Standard,75.96890575,51,13,207.05,157.29,Spring,Saturday,Corporate,Walk-in,Yes,54,No,165.48,322.77,2,3,1.9,1.1,Yes,Yes,Yes,Social Media,1,Yes,Yes,No,1,Bronze,Yes,3,29.8,Yes,No,44.73,Beachside,No
6/1/2025,City Lodge,Seattle,Deluxe,97.13959525,34,24,118.06,114.68,Summer,Sunday,Corporate,Online,No,56,No,135.73,250.41,3.6,7,2.7,4.4,Yes,No,No,Email,0,Yes,Yes,No,4,Gold,Yes,0,10,No,No,27.28,Airport,No
6/2/2025,City Lodge,New York,Deluxe,66.72931157,63,28,144.94,96.72,Summer,Monday,Leisure,Walk-in,Yes,5,No,13.04,109.76,2.5,4,4.6,2.1,No,Yes,Yes,Social Media,0,No,No,No,2,Bronze,No,3,17.5,Yes,Yes,86.33,Suburban,Yes
6/3/2025,Grand Inn,New York,Standard,57.28549107,164,1,171.19,98.07,Summer,Tuesday,Corporate,Online,No,0,No,61.49,159.56,4.1,9,3.7,2.6,Yes,Yes,No,Social Media,0,Yes,Yes,No,3,Gold,No,1,13.4,No,No,23.27,Beachside,No
6/4/2025,Sunset Resort,New York,Suite,60.21866667,188,17,138,83.1,Summer,Wednesday,Corporate,Online,Yes,7,No,57.6,140.7,1.5,7,4.1,4.2,Yes,No,Yes,OTA,0,No,No,No,4,Platinum,No,3,5,No,Yes,65.4,Beachside,No
6/5/2025,Sunset Resort,New York,Standard,53.65550444,73,21,197.42,105.93,Summer,Thursday,Group,Agent,No,50,No,183.01,288.94,1.5,1,3.4,2.5,Yes,No,No,Google,0,No,No,Yes,3,Silver,Yes,5,17.5,No,No,39.53,Airport,Yes
6/6/2025,Mountain Stay,Miami,Suite,58.22857138,63,6,170.35,99.19,Summer,Friday,Group,Agent,Yes,84,Yes,173.56,272.75,1.8,4,2.7,1.3,Yes,Yes,Yes,OTA,0,No,No,No,2,Bronze,Yes,2,14.8,No,Yes,29.41,Beachside,Yes
6/7/2025,Sunset Resort,Chicago,Standard,64.44237852,117,28,128.43,82.76,Summer,Saturday,Corporate,Phone,Yes,87,No,74.03,156.79,1.3,6,4.4,1.6,No,No,No,Email,1,No,No,No,2,Gold,No,5,24.7,No,No,34.96,Suburban,No
6/8/2025,Ocean View,Los Angeles,Suite,48.91649471,24,22,156.12,76.37,Summer,Sunday,Business,Agent,No,24,No,14.23,90.6,3.5,6,4.9,3.5,No,Yes,Yes,Friend,0,No,No,Yes,1,Platinum,No,0,21.6,No,Yes,70.5,Beachside,No
6/9/2025,Sunset Resort,Miami,Deluxe,70.23427501,128,28,128.86,90.5,Summer,Monday,Business,Online,Yes,46,No,178.82,269.32,1.6,6,2.4,1.4,Yes,No,Yes,Email,0,Yes,Yes,No,4,Bronze,No,4,23.6,No,No,95.41,Beachside,Yes
6/10/2025,Mountain Stay,Miami,Suite,83.53415761,46,24,126.1,105.34,Summer,Tuesday,Corporate,Agent,No,54,No,177.64,282.98,1.6,5,4.3,2.9,No,Yes,Yes,Friend,0,No,No,No,0,Bronze,Yes,3,13.5,Yes,No,60.98,Suburban,Yes
6/11/2025,Sunset Resort,Los Angeles,Standard,56.3836573,135,5,145.79,82.2,Summer,Wednesday,Business,Online,Yes,63,Yes,170.95,253.15,1.1,3,3.7,1.5,No,No,No,Email,0,No,No,Yes,0,Bronze,Yes,4,9.4,No,Yes,35.74,Downtown,No
6/12/2025,Ocean View,Los Angeles,Deluxe,92.78925885,106,13,187.91,174.36,Summer,Thursday,Leisure,Walk-in,No,82,No,169.02,343.38,4.1,2,1,4.1,Yes,Yes,Yes,Email,0,No,No,No,3,Platinum,Yes,2,14.5,No,Yes,2.09,Downtown,No
6/13/2025,Grand Inn,New York,Suite,77.66188133,123,7,172.36,133.86,Summer,Friday,Group,Online,Yes,9,No,96.05,229.91,4.2,3,1.5,3.3,No,No,No,Friend,1,Yes,Yes,Yes,2,Bronze,No,3,28.6,No,No,48.32,Airport,No
6/14/2025,Mountain Stay,Miami,Suite,85.45870878,142,26,149.32,127.61,Summer,Saturday,Leisure,Phone,Yes,55,No,35.49,163.1,1.6,9,3.8,4.4,Yes,No,Yes,Google,0,No,No,Yes,0,Silver,Yes,4,29.6,No,No,71.87,Downtown,Yes
6/15/2025,Grand Inn,Seattle,Suite,60.13248169,98,21,173.44,104.29,Summer,Sunday,Group,Walk-in,Yes,11,No,95.5,199.79,4,3,3.6,2.7,Yes,Yes,Yes,Email,0,Yes,Yes,No,0,Platinum,No,1,11.9,No,No,10.01,Downtown,No
6/16/2025,Grand Inn,Los Angeles,Suite,82.81787841,62,1,158.06,130.9,Summer,Monday,Business,Phone,No,32,No,98.92,229.82,2.7,3,2.3,2.7,Yes,No,Yes,Friend,0,No,No,Yes,0,Platinum,No,1,14.9,No,No,3.14,Suburban,Yes
6/17/2025,Grand Inn,Los Angeles,Suite,53.62099149,116,16,114.9,61.61,Summer,Tuesday,Business,Phone,No,70,No,97.99,159.6,2,1,1.8,3.1,No,Yes,Yes,OTA,0,Yes,Yes,Yes,3,Silver,Yes,2,16.1,No,No,47.54,Downtown,No
6/18/2025,City Lodge,Chicago,Deluxe,83.35371251,50,4,145.65,121.4,Summer,Wednesday,Corporate,Phone,No,16,No,107.75,229.15,3.5,2,2.5,4.5,Yes,No,No,Google,0,No,No,Yes,3,Bronze,Yes,5,14.1,No,No,67.8,Beachside,No
6/19/2025,City Lodge,Seattle,Deluxe,72.5775901,118,13,147.81,107.28,Summer,Thursday,Business,Agent,No,60,No,51.53,158.81,1.7,3,1.2,2.6,No,No,No,Google,0,No,No,No,3,Silver,No,1,6.3,No,No,44.64,Suburban,Yes
6/20/2025,Grand Inn,Seattle,Deluxe,78.2987683,36,24,172.85,135.34,Summer,Friday,Business,Phone,No,9,No,73.25,208.59,4,2,4.7,3.4,No,Yes,No,Email,0,No,No,No,3,Bronze,No,2,7.5,Yes,No,27.94,Suburban,Yes
6/21/2025,Mountain Stay,Los Angeles,Deluxe,52.36608092,102,23,133.01,69.65,Summer,Saturday,Corporate,Walk-in,Yes,30,No,86.84,156.49,1.2,8,2.2,3.5,Yes,Yes,Yes,Friend,0,Yes,Yes,Yes,1,Platinum,No,2,5.7,No,No,47.85,Downtown,No
6/22/2025,Ocean View,New York,Standard,56.57395237,129,29,122.62,69.37,Summer,Sunday,Corporate,Online,Yes,59,No,26.22,95.59,4.8,6,2.9,4.5,No,No,No,Email,1,No,No,No,1,Platinum,No,5,22.1,Yes,Yes,4.36,Suburban,No
6/23/2025,Ocean View,Chicago,Deluxe,78.95842327,51,28,148.63,117.36,Summer,Monday,Group,Phone,Yes,69,No,91.07,208.43,1.3,7,2.4,1.7,No,No,No,Email,2,Yes,Yes,No,3,Platinum,Yes,0,25.7,No,Yes,14.63,Beachside,No
6/24/2025,Sunset Resort,Seattle,Suite,55.77477994,187,19,130.64,72.86,Summer,Tuesday,Business,Walk-in,Yes,16,No,162.09,234.95,3.3,1,1.9,2.5,No,Yes,No,Friend,0,Yes,Yes,No,2,Silver,Yes,3,6.2,No,No,77.04,Suburban,Yes
6/25/2025,Mountain Stay,Los Angeles,Suite,76.94809438,160,20,140.29,107.95,Summer,Wednesday,Group,Phone,Yes,49,No,165.61,273.56,4.6,6,4.9,2.9,No,No,Yes,Google,0,No,No,No,3,Silver,No,5,12,No,No,66.26,Beachside,Yes
6/26/2025,City Lodge,Seattle,Deluxe,49.4929329,54,28,147.57,73.04,Summer,Thursday,Group,Online,No,36,No,82.31,155.35,1,2,4.9,2.1,Yes,Yes,Yes,Social Media,0,Yes,Yes,Yes,0,Bronze,No,4,9.7,No,Yes,43.46,Downtown,No
6/27/2025,Grand Inn,Chicago,Suite,82.72261319,152,20,138.51,114.58,Summer,Friday,Leisure,Walk-in,Yes,81,No,103.76,218.34,3,6,1.8,4.7,No,No,Yes,Friend,2,No,No,No,0,Platinum,Yes,2,22.2,No,No,72.56,Beachside,No
6/28/2025,Sunset Resort,Chicago,Deluxe,51.51215028,48,21,178.9,92.16,Summer,Saturday,Business,Walk-in,No,61,No,6.73,98.89,2.4,3,4.7,2.6,No,Yes,No,Email,0,No,No,No,3,Gold,Yes,2,9.9,Yes,No,43.95,Airport,Yes
6/29/2025,Ocean View,Miami,Suite,78.28449907,89,2,192.43,150.64,Summer,Sunday,Business,Online,Yes,89,No,134.89,285.53,3.3,7,1.1,3.7,No,Yes,Yes,OTA,0,Yes,Yes,No,0,Gold,No,1,20.5,No,Yes,93.83,Airport,No
6/30/2025,City Lodge,Los Angeles,Standard,79.384464,172,4,175.89,139.63,Summer,Monday,Leisure,Walk-in,No,79,No,80.92,220.55,1.9,3,3,1.8,Yes,No,Yes,Friend,0,No,No,Yes,2,Gold,No,3,25.8,Yes,No,44.12,Suburban,No
7/1/2025,City Lodge,Chicago,Standard,59.54842272,114,15,96.86,57.68,Summer,Tuesday,Group,Online,No,71,No,89.1,146.78,1.3,9,3.6,2.9,No,Yes,Yes,Email,0,Yes,Yes,No,1,Bronze,Yes,2,26,No,No,42.36,Downtown,No
7/2/2025,Grand Inn,Miami,Deluxe,78.73039851,41,17,130.74,102.93,Summer,Wednesday,Business,Walk-in,No,87,No,174.73,277.66,3.5,3,2,1.7,No,Yes,Yes,Email,1,No,No,No,3,Platinum,No,3,14.3,Yes,No,60.26,Airport,No
7/3/2025,Ocean View,Miami,Deluxe,73.90663395,192,25,144.64,106.9,Summer,Thursday,Group,Walk-in,Yes,76,No,92.37,199.27,2.7,7,1.6,2.6,No,No,Yes,Social Media,0,Yes,Yes,No,3,Silver,No,5,15.3,No,No,15.99,Downtown,No
7/4/2025,Mountain Stay,Seattle,Deluxe,61.91737216,88,16,94.61,58.58,Summer,Friday,Leisure,Online,Yes,28,No,4.24,62.82,3.5,4,1.2,3.2,No,Yes,Yes,Friend,0,Yes,Yes,No,2,Gold,Yes,1,12.6,Yes,No,24.85,Suburban,Yes
7/5/2025,City Lodge,Seattle,Suite,54.87167974,108,10,123.72,67.89,Summer,Saturday,Corporate,Online,Yes,31,Yes,45.5,113.39,1.8,8,2.8,2.9,Yes,No,No,OTA,0,Yes,Yes,No,1,Platinum,Yes,3,19.2,Yes,No,23.44,Airport,Yes
7/6/2025,Grand Inn,Miami,Deluxe,40.56061462,91,16,144.26,58.51,Summer,Sunday,Group,Walk-in,Yes,87,No,95.12,153.63,2.4,2,4.9,2.5,No,Yes,No,OTA,0,No,No,No,0,Bronze,No,5,22.6,No,No,30.41,Suburban,Yes
7/7/2025,Mountain Stay,Seattle,Standard,75.24475071,148,15,136.53,102.73,Summer,Monday,Business,Walk-in,No,79,No,84.88,187.61,3.2,8,3.5,1.9,No,No,Yes,OTA,0,No,No,No,2,Gold,Yes,4,27.7,Yes,Yes,38.34,Suburban,Yes
7/8/2025,Ocean View,Chicago,Suite,46.52795843,191,25,150.26,69.91,Summer,Tuesday,Corporate,Online,No,10,No,172.07,241.98,3.4,9,1.5,4.6,No,Yes,No,Social Media,1,Yes,Yes,No,4,Gold,Yes,5,9.5,No,No,78.18,Beachside,No
7/9/2025,City Lodge,New York,Deluxe,71.43016299,106,22,108.58,77.56,Summer,Wednesday,Group,Agent,No,5,No,108.43,185.99,2.5,8,3.6,3.8,No,No,Yes,Google,0,No,No,Yes,3,Silver,Yes,3,9.6,Yes,Yes,9.77,Downtown,Yes
7/10/2025,Mountain Stay,Chicago,Suite,66.04827676,115,1,136.19,89.95,Summer,Thursday,Group,Online,No,34,No,137.93,227.88,2.1,6,4.7,4.7,Yes,Yes,Yes,Google,0,Yes,Yes,Yes,3,Silver,No,1,11.9,No,Yes,28.91,Downtown,No
7/11/2025,Mountain Stay,Miami,Suite,80.18714163,94,3,154.56,123.94,Summer,Friday,Corporate,Walk-in,Yes,32,No,93.86,217.8,2.1,1,4.1,1.3,No,Yes,No,Friend,1,Yes,Yes,No,4,Platinum,No,1,29.8,Yes,No,85.65,Airport,Yes
7/12/2025,Mountain Stay,Miami,Deluxe,65.46931751,186,20,150.31,98.41,Summer,Saturday,Corporate,Walk-in,No,17,Yes,87.93,186.34,1.7,7,3.9,1,No,Yes,Yes,Google,1,No,No,No,1,Bronze,No,0,6.1,No,No,47.12,Downtown,Yes
7/13/2025,City Lodge,Chicago,Suite,65.0582832,73,6,163.41,106.31,Summer,Sunday,Corporate,Walk-in,Yes,36,Yes,89.26,195.57,2.3,1,3.6,1.3,No,No,No,Email,1,No,No,Yes,1,Bronze,Yes,2,29.2,No,No,46.9,Airport,No
7/14/2025,City Lodge,Seattle,Standard,80.97806056,107,1,161.66,130.91,Summer,Monday,Business,Online,No,12,No,82.18,213.09,1.8,7,4.9,1.1,No,No,No,Friend,0,Yes,Yes,No,3,Silver,No,2,23.9,Yes,No,37.28,Downtown,Yes
7/15/2025,Sunset Resort,Seattle,Standard,75.02587044,176,29,137.79,103.38,Summer,Tuesday,Business,Walk-in,No,73,No,107.72,211.1,3.5,2,5,1.7,No,No,Yes,OTA,0,No,No,No,1,Bronze,Yes,3,13.8,No,Yes,11.87,Suburban,Yes
7/16/2025,Ocean View,Miami,Suite,74.74233936,73,5,153.6,114.8,Summer,Wednesday,Group,Agent,No,89,No,50.09,164.89,3.3,8,1.2,1.4,No,Yes,Yes,Google,0,No,No,Yes,4,Platinum,No,0,20.1,Yes,No,26.43,Suburban,Yes
7/17/2025,Grand Inn,Los Angeles,Deluxe,77.03901385,35,16,126,97.07,Summer,Thursday,Group,Phone,Yes,80,No,178.21,275.28,2.5,2,2.6,3.7,Yes,No,No,Google,0,Yes,Yes,Yes,2,Bronze,No,1,12.6,No,No,50.01,Beachside,No
7/18/2025,Mountain Stay,Seattle,Suite,46.96641815,118,6,141.89,66.64,Summer,Friday,Leisure,Agent,Yes,63,No,66.62,133.26,2.3,3,1.4,2.2,No,No,Yes,OTA,0,No,No,Yes,2,Silver,Yes,5,25.3,No,No,1.81,Suburban,Yes
7/19/2025,Sunset Resort,Chicago,Standard,81.3518302,39,24,118.33,96.26,Summer,Saturday,Business,Online,No,0,No,29.5,125.76,2,3,1.1,4.9,No,No,No,Email,2,No,No,No,4,Bronze,No,3,29.1,Yes,Yes,44.83,Airport,No
7/20/2025,Grand Inn,Seattle,Suite,79.18703191,65,4,181.96,144.09,Summer,Sunday,Group,Walk-in,No,62,No,19.31,163.4,3.1,1,4.6,4.8,No,No,Yes,OTA,1,No,No,No,3,Gold,No,5,25.9,No,No,70.25,Airport,No
7/21/2025,Sunset Resort,Chicago,Suite,54.74975307,146,4,141.8,77.64,Summer,Monday,Corporate,Online,No,88,No,2.68,80.32,4.7,5,3.1,3.4,Yes,No,No,OTA,0,Yes,Yes,Yes,2,Platinum,No,5,28.6,Yes,No,92.09,Suburban,Yes
7/22/2025,City Lodge,Miami,Standard,66.33879289,77,19,181.92,120.68,Summer,Tuesday,Corporate,Phone,Yes,33,No,84.57,205.25,3.7,5,1.2,3.1,Yes,No,No,OTA,0,Yes,Yes,No,0,Platinum,No,5,23.7,No,No,22.97,Downtown,Yes
7/23/2025,Mountain Stay,Seattle,Suite,69.41039069,130,15,159.34,110.6,Summer,Wednesday,Business,Online,Yes,9,No,37.52,148.12,4,5,3.7,2.6,Yes,Yes,No,Google,0,Yes,Yes,No,2,Gold,No,5,22.1,No,Yes,30.06,Airport,No
7/24/2025,Grand Inn,Chicago,Suite,67.98254823,148,18,123.43,83.91,Summer,Thursday,Corporate,Walk-in,Yes,83,No,4.33,88.24,4.3,9,1.4,1.3,No,Yes,No,Email,2,No,No,Yes,1,Silver,Yes,0,16.2,No,No,52.3,Airport,No
7/25/2025,Grand Inn,Miami,Deluxe,75.0078995,100,8,157.53,118.16,Summer,Friday,Leisure,Phone,No,6,No,104,222.16,2.4,6,2.8,2.7,No,No,No,Friend,0,No,No,No,3,Silver,No,4,11.8,No,Yes,60.02,Downtown,No
7/26/2025,Grand Inn,Los Angeles,Deluxe,91.47050173,176,4,174.29,159.42,Summer,Saturday,Group,Phone,Yes,55,No,136,295.42,1.3,6,1.8,2,No,Yes,No,Social Media,0,No,No,No,2,Platinum,Yes,3,21.4,Yes,No,7.96,Suburban,No
7/27/2025,Grand Inn,Chicago,Standard,86.22650092,103,7,147.67,127.33,Summer,Sunday,Group,Walk-in,No,79,No,17.15,144.48,3.5,3,4.2,1.8,No,No,Yes,Friend,1,Yes,Yes,Yes,1,Bronze,No,4,13.9,No,Yes,62.7,Suburban,No
7/28/2025,Grand Inn,Los Angeles,Standard,50.3167121,89,8,152.22,76.59,Summer,Monday,Group,Walk-in,Yes,36,No,92.18,168.77,1.8,5,4.5,3.9,Yes,No,Yes,Google,0,Yes,Yes,No,1,Bronze,No,2,19,No,No,76.77,Suburban,No
7/29/2025,Sunset Resort,Los Angeles,Standard,79.33104985,27,4,133.46,105.88,Summer,Tuesday,Business,Walk-in,No,28,No,148.73,254.61,3.3,7,2,4,No,No,No,OTA,0,No,No,No,0,Platinum,No,4,14.6,No,No,5.33,Downtown,Yes
7/30/2025,Mountain Stay,New York,Deluxe,89.93399979,48,9,150.72,135.55,Summer,Wednesday,Corporate,Online,No,11,No,197.16,332.71,4,3,2.2,1.1,No,Yes,Yes,OTA,0,Yes,Yes,No,0,Platinum,No,2,28.3,No,No,88.07,Suburban,No
7/31/2025,City Lodge,Seattle,Standard,75.80212781,131,24,157.14,119.12,Summer,Thursday,Leisure,Agent,Yes,16,No,133.44,252.56,4.1,2,2.3,4.5,No,Yes,No,Google,0,No,No,No,2,Gold,No,5,11.6,Yes,No,90.72,Suburban,No
8/1/2025,City Lodge,Chicago,Standard,86.36470638,198,1,132.64,114.55,Summer,Friday,Business,Online,No,47,No,48.97,163.52,2.2,5,3.7,1.8,No,Yes,Yes,Social Media,2,No,No,No,3,Silver,No,5,8.9,No,No,78.25,Downtown,Yes
8/2/2025,City Lodge,Los Angeles,Standard,100,180,8,117.62,117.62,Summer,Saturday,Group,Online,No,83,No,143.31,260.93,3,3,3.5,1.1,Yes,Yes,No,Social Media,1,No,No,No,1,Bronze,No,3,19.8,No,Yes,32.07,Suburban,No
8/3/2025,City Lodge,New York,Deluxe,85.35564319,150,10,188.64,161.01,Summer,Sunday,Leisure,Agent,No,25,No,119.59,280.6,3.5,5,2.8,2.6,No,No,Yes,Social Media,1,No,No,No,0,Gold,Yes,0,19.8,Yes,No,52.7,Suburban,Yes
8/4/2025,Sunset Resort,Miami,Suite,73.73962893,182,3,168.12,123.97,Summer,Monday,Group,Walk-in,Yes,82,No,42.36,166.33,4.3,9,4.4,3.4,No,Yes,No,Friend,2,No,No,No,1,Gold,Yes,2,21.6,No,Yes,79.48,Beachside,Yes
8/5/2025,Ocean View,Chicago,Standard,85.67632711,127,21,133.57,114.44,Summer,Tuesday,Group,Walk-in,No,11,No,170.22,284.66,4,1,1.7,1.8,No,No,No,Social Media,1,No,No,No,3,Bronze,No,5,24.2,No,No,5.73,Beachside,No
8/6/2025,Mountain Stay,Los Angeles,Suite,72.1733175,128,21,156.59,113.02,Summer,Wednesday,Business,Agent,Yes,20,No,85.48,198.5,5,4,2,3.8,No,No,No,Social Media,0,No,No,Yes,1,Gold,No,5,25.1,No,No,38.85,Suburban,Yes
8/7/2025,Grand Inn,Seattle,Standard,70.35854565,39,21,105.64,74.33,Summer,Thursday,Group,Agent,Yes,41,No,192.4,266.73,1,5,3.1,3.9,Yes,Yes,No,Friend,0,No,No,Yes,4,Bronze,No,5,28.1,Yes,Yes,76.03,Airport,No
8/8/2025,Ocean View,New York,Suite,64.72878646,92,1,90.69,58.7,Summer,Friday,Leisure,Online,No,60,No,144.58,203.28,2.7,2,4,3.5,No,No,No,Email,0,No,No,Yes,0,Bronze,Yes,4,10.7,No,No,53.32,Suburban,No
8/9/2025,City Lodge,Los Angeles,Deluxe,93.45120038,186,22,182.52,170.57,Summer,Saturday,Group,Phone,Yes,57,No,128.91,299.48,2,2,4.6,2,No,No,No,Friend,1,Yes,Yes,Yes,2,Silver,Yes,0,14.5,No,No,96.83,Beachside,No
8/10/2025,Ocean View,Seattle,Deluxe,57.72357001,23,28,156.89,90.56,Summer,Sunday,Corporate,Agent,No,53,No,145.67,236.23,1.5,1,2,3.6,No,Yes,Yes,Email,0,No,No,Yes,3,Silver,Yes,5,20.1,No,No,93.12,Downtown,Yes
8/11/2025,Mountain Stay,Los Angeles,Standard,92.98551587,38,5,148.57,138.15,Summer,Monday,Group,Online,Yes,33,No,95.62,233.77,4.6,8,1.9,1.4,Yes,No,Yes,Email,1,No,No,No,3,Silver,Yes,5,21.2,No,No,59.77,Downtown,No
8/12/2025,Grand Inn,Chicago,Suite,77.49796186,121,26,156.98,121.66,Summer,Tuesday,Business,Phone,No,6,No,101.05,222.71,5,2,4.2,3,Yes,Yes,No,Email,0,Yes,Yes,No,1,Gold,No,4,6.3,No,No,26.53,Downtown,No
8/13/2025,Grand Inn,Chicago,Deluxe,49.01040738,192,13,246.78,120.95,Summer,Wednesday,Leisure,Walk-in,Yes,34,No,170.24,291.19,1.7,3,4,4.6,Yes,No,No,Social Media,1,No,No,Yes,0,Bronze,No,5,25,No,No,29.59,Beachside,Yes
8/14/2025,Mountain Stay,Chicago,Standard,75.51473939,190,0,176.07,132.96,Summer,Thursday,Business,Walk-in,No,14,No,136.19,269.15,1.2,2,1.8,3.4,No,Yes,No,Google,1,Yes,Yes,Yes,2,Platinum,No,2,10,Yes,No,69.09,Airport,No
8/15/2025,Mountain Stay,New York,Standard,38.49960239,160,17,118.64,45.68,Summer,Friday,Corporate,Online,No,64,Yes,179.45,225.13,2.1,4,1.4,1.6,No,Yes,No,OTA,1,No,No,Yes,0,Silver,No,4,29.7,No,No,71.85,Suburban,No
8/16/2025,City Lodge,Chicago,Deluxe,79.38262025,160,6,99.59,79.06,Summer,Saturday,Group,Online,No,89,No,178.17,257.23,4.3,1,1.2,3.8,No,No,Yes,Email,1,No,No,Yes,2,Silver,Yes,0,28.2,No,Yes,72.08,Suburban,No
8/17/2025,Grand Inn,Seattle,Deluxe,83.27847224,105,0,181.64,151.27,Summer,Sunday,Business,Agent,No,24,No,195.3,346.57,2.2,3,3.2,1.3,Yes,Yes,Yes,Friend,0,No,No,No,0,Gold,No,5,12.6,No,No,66.51,Airport,Yes
8/18/2025,Ocean View,Los Angeles,Standard,61.11466067,71,0,175.68,107.37,Summer,Monday,Business,Walk-in,Yes,58,No,140.04,247.41,1.2,5,1.8,2.3,Yes,Yes,Yes,Email,0,No,No,No,3,Gold,Yes,0,26.9,No,Yes,88.82,Beachside,Yes
8/19/2025,Sunset Resort,Miami,Suite,71.85321544,130,0,167.25,120.17,Summer,Tuesday,Business,Online,Yes,78,No,100.46,220.63,1.2,1,1.6,4.1,Yes,Yes,Yes,Google,1,No,No,No,0,Gold,No,3,28.9,No,Yes,11.29,Downtown,Yes
8/20/2025,Sunset Resort,Seattle,Suite,99.31236151,128,23,125.61,124.75,Summer,Wednesday,Business,Walk-in,No,85,No,33.26,158.01,2.7,4,4.1,1.8,Yes,No,Yes,Social Media,0,No,No,Yes,4,Gold,No,3,5,No,Yes,68.36,Suburban,Yes
8/21/2025,Mountain Stay,Seattle,Suite,62.41379944,105,3,160.9,100.42,Summer,Thursday,Corporate,Walk-in,Yes,5,No,141.08,241.5,4.7,6,4,1,No,No,No,Email,1,Yes,Yes,No,3,Platinum,Yes,2,19.6,No,No,19.34,Beachside,Yes
8/22/2025,City Lodge,Chicago,Standard,54.11638619,62,3,128.3,69.43,Summer,Friday,Corporate,Agent,No,51,No,58.32,127.75,2.1,4,1.6,1.2,Yes,Yes,No,Friend,1,Yes,Yes,Yes,2,Platinum,Yes,3,22.5,No,Yes,87.06,Beachside,No
8/23/2025,Sunset Resort,New York,Deluxe,92.22495104,61,28,169.88,156.67,Summer,Saturday,Group,Phone,No,78,No,56.59,213.26,2.7,7,4.4,4.1,No,No,Yes,Social Media,0,No,No,No,4,Silver,No,3,25.6,No,No,89.6,Beachside,Yes
8/24/2025,Grand Inn,Los Angeles,Standard,99.43880786,109,17,179.48,178.47,Summer,Sunday,Group,Agent,Yes,87,No,47.66,226.13,1.4,7,4.3,3.8,No,Yes,Yes,Friend,2,Yes,Yes,Yes,4,Gold,Yes,3,8,Yes,Yes,2.13,Suburban,Yes
8/25/2025,Mountain Stay,New York,Deluxe,70.05543508,134,26,133.7,93.66,Summer,Monday,Leisure,Online,Yes,20,No,175.02,268.68,3,6,5,4,No,No,No,Email,0,No,No,No,4,Silver,Yes,2,15.6,No,No,93.92,Suburban,No
8/26/2025,Ocean View,Los Angeles,Suite,85.17194553,45,10,183.95,156.67,Summer,Tuesday,Corporate,Agent,No,70,No,173.59,330.26,3.8,9,2.4,1.1,No,Yes,Yes,OTA,1,Yes,Yes,Yes,3,Silver,Yes,2,7.9,No,Yes,70.93,Beachside,No
